"Id","BldgType","MasVnrType_clean","MasVnrArea_clean_scale","ExterQual","CentralAir","1stFlrSF_scale","GrLivArea_scale","KitchenQual_clean","GarageArea_clean_scale","PavedDrive","WoodDeckSF_scale","OpenPorchSF_scale","MSSubClass_agrup","MSZoning_agrup","Condition1","HouseStyle","antiguedad_scale","reforma_scale"
2235,"1Fam","None",-0.561396796481775,"Gd","Y",1.30213434137144,0.389141825715973,"Gd",-0.172297239135767,"Y",0.562255190980675,0.0535119968076154,"20","RL","Norm","1Story",-0.90958066031448,-0.773159312716706
2236,"1Fam","None",-0.561396796481775,"Gd","Y",1.43524471245819,0.498292773747557,"Gd",0.218818629062764,"Y",-0.72938168744377,3.30538569496262,"20","RL","Norm","1Story",-1.17282453502786,-1.10443452922853
2237,"1Fam","BrkFace",3.24747944312839,"Gd","Y",2.02796259125955,0.984323410265551,"Gd",1.93052572282575,"Y",-0.72938168744377,3.14569546871394,"20","RL","Norm","1Story",-1.10701356634952,-1.05710949829827
2238,"Duplex","BrkFace",0.568833541681478,"TA","Y",0.470822401188176,-0.292536736519011,"TA",1.43357850205585,"Y",-0.72938168744377,-0.701387254549797,"90","RM","Norm","SFoyer",-0.843769691636135,-0.678509250856187
2239,"1Fam","None",-0.561396796481775,"TA","Y",-0.162079740582768,-0.811518602631445,"TA",-2.17389021168119,"Y",-0.72938168744377,0.0535119968076154,"20","RL","Feedr","1Story",-1.17282453502786,-1.15175956015879
2240,"TwnhsE","BrkFace",0.55188008660903,"TA","Y",0.0815373536703337,-0.611751773215151,"TA",-0.370155854812671,"Y",-0.72938168744377,1.06972252748106,"120","RM","Norm","1Story",-0.843769691636135,-0.631184219925927
2241,"1Fam","BrkFace",-0.00758393078178082,"TA","Y",0.109164034461923,-0.589097802868973,"TA",1.73726847030412,"Y",-0.72938168744377,1.02617064759505,"OTHERS","RL","Norm","SFoyer",0.242111291556557,0.930541800772649
2242,"TwnhsE","None",-0.561396796481775,"TA","Y",-0.292678595233915,-0.918610098813376,"TA",0.122190002801951,"Y",-0.72938168744377,0.750342074983689,"120","RM","Norm","1Story",-0.11984903617434,0.40996646053979
2243,"TwnhsE","None",-0.561396796481775,"TA","Y",-0.581502985327798,-0.0227485442145306,"TA",-0.627832191508174,"Y",-0.00919627644347312,-0.323937628871091,"160","RM","Norm","2Story",-0.152754520513513,0.362641429609531
2244,"Twnhs","None",-0.561396796481775,"TA","Y",-1.58359804313179,-1.02570159499531,"TA",-0.80728535456397,"Y",0.209990587774009,0.764859368279023,"OTHERS","RM","Norm","SFoyer",-0.0540380674959955,-1.05710949829827
2245,"Twnhs","None",-0.561396796481775,"TA","Y",-1.58359804313179,-1.02570159499531,"TA",-0.80728535456397,"Y",-0.72938168744377,0.764859368279023,"OTHERS","RM","Norm","SLvl",-0.0540380674959955,0.50461652240031
2246,"1Fam","None",-0.561396796481775,"TA","Y",0.00870337703796317,-0.671475876855074,"Gd",-0.991339880775044,"Y",-0.0953054016717695,-0.701387254549797,"20","RL","Norm","1Story",0.110489354199867,0.741241677051609
2247,"Twnhs","None",-0.561396796481775,"TA","Y",-1.53336771441981,-0.811518602631445,"TA",-2.17389021168119,"Y",0.734473441437268,-0.701387254549797,"160","RM","Norm","2Story",0.044678385521522,-1.10443452922853
2248,"1Fam","None",-0.561396796481775,"TA","Y",-0.855258276808087,-1.37992731313554,"TA",-0.959130338688106,"Y",1.7364705350029,-0.701387254549797,"20","RL","Norm","1Story",-0.38309291088772,0.0313662130977115
2249,"1Fam","None",-0.561396796481775,"TA","Y",-0.782424300175717,-1.32020320949562,"Gd",-0.959130338688106,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",-0.350187426548548,-1.00978446736801
2250,"1Fam","None",-0.561396796481775,"TA","Y",-0.671917577009362,-1.22958732811091,"TA",0.053169555472798,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",-0.415998395226893,-0.0159588178325483
2251,"1Fam","None",-0.561396796481775,"TA","Y",-0.0164117873180267,0.720713573510029,"TA",-0.848697622961462,"N",-0.72938168744377,-0.701387254549797,"70","OTHER","Norm","2.5Unf",2.3480622892636,1.59309223379629
2252,"1Fam","BrkFace",1.14525101414474,"TA","Y",1.08112089503873,0.207910062946551,"TA",0.241825444839148,"Y",-0.72938168744377,-0.0626263495550635,"20","RL","Norm","1Story",0.0117729011823495,0.59926658426083
2253,"1Fam","None",-0.561396796481775,"TA","Y",-1.01097229581522,-0.21015866253291,"TA",-0.379358581123225,"Y",-0.72938168744377,-0.701387254549797,"80","RL","Norm","SLvl",-0.843769691636135,-0.631184219925927
2254,"1Fam","BrkFace",-0.380559942375654,"TA","Y",-0.584014501763397,0.428271410859371,"TA",-0.34254767588101,"Y",1.27461249968749,0.227719516351634,"80","RL","Norm","SLvl",-0.745053238618618,-0.489209127135147
2255,"1Fam","None",-0.561396796481775,"TA","Y",-0.52624962374462,0.469460447852421,"TA",-0.0986754286513376,"Y",1.27461249968749,-0.00455717637372405,"60","RL","Norm","2Story",-0.90958066031448,-0.773159312716706
2256,"1Fam","None",-0.561396796481775,"Gd","Y",-1.16919783125796,0.137888700058366,"Gd",-0.24131768646492,"Y",-0.72938168744377,-0.0626263495550635,"60","RL","Norm","2Story",-0.810864207296963,-0.583859188995667
2257,"1Fam","None",-0.561396796481775,"TA","Y",-0.501134459388631,1.67423977989914,"TA",0.0439668291622443,"Y",0.74230154373075,-0.265868455689752,"60","RL","Norm","2Story",-0.90958066031448,-0.915134405507486
2258,"1Fam","BrkFace",-0.267536908559329,"TA","Y",0.0765143207991357,-0.615870676914456,"Gd",-0.24131768646492,"Y",-0.72938168744377,-0.396524095347765,"20","RL","Norm","1Story",-0.679242269940273,-0.441884096204887
2259,"1Fam","None",-0.561396796481775,"TA","Y",-0.619175731861783,0.32117991467744,"TA",-0.370155854812671,"Y",1.54076797766586,0.518065382258331,"60","RL","Norm","2Story",-0.712147754279445,-0.489209127135147
2260,"1Fam","BrkCmn",0.21846213685087,"TA","Y",-0.0716651489012043,-0.737378336043955,"TA",0.0347641028516906,"P",-0.72938168744377,0.866480421346367,"20","RL","Norm","1Story",0.242111291556557,0.930541800772649
2261,"TwnhsE","None",-0.561396796481775,"Gd","Y",0.0564221893143439,-0.632346291711676,"TA",0.0347641028516906,"Y",-0.72938168744377,0.866480421346367,"120","RL","Norm","1Story",-0.547620332583583,-0.205258941553588
2262,"TwnhsE","None",-0.561396796481775,"Gd","Y",0.4130575231694,-0.339904129061019,"Gd",0.053169555472798,"Y",-0.72938168744377,0.227719516351634,"120","RL","Norm","1Story",-0.613431301261928,-0.299909003414108
2263,"1Fam","Stone",0.2636713503774,"Gd","Y",0.0187494427803591,2.17262712751505,"Ex",1.18050352851562,"Y",0.209990587774009,-0.236833869099082,"60","RL","Norm","2Story",-1.10701356634952,-1.00978446736801
2264,"1Fam","BrkFace",3.45092090399777,"Ex","Y",2.96726973817357,1.75455840203559,"Gd",2.9336228906761,"Y",-0.72938168744377,1.25844734032041,"20","RL","PosN","1Story",-1.13991905068869,-1.10443452922853
2265,"2fmCon","None",-0.561396796481775,"TA","Y",0.671743716036095,-0.127780588546809,"TA",1.63603848088803,"N",0.397865042817564,-0.701387254549797,"190","RL","Norm","1Story",0.0775838698606944,-0.299909003414108
2266,"TwnhsE","BrkFace",0.371043232502909,"Gd","Y",1.1439088059287,0.259396359187864,"Ex",0.38446770265273,"Y",-0.72938168744377,1.67944884588512,"120","RL","Norm","1Story",-1.13991905068869,-1.05710949829827
2267,"1Fam","BrkFace",4.7789415513396,"Gd","Y",2.70607202887127,1.54037540967173,"Gd",1.15749671273924,"Y",2.32357820701401,0.459996209076991,"20","RL","Norm","1Story",-1.13991905068869,-1.05710949829827
2268,"1Fam","BrkFace",0.851391126222292,"Ex","Y",2.22386087323627,1.14496065453845,"Ex",1.15749671273924,"Y",1.14936286299179,0.0535119968076154,"20","RL","PosA","1Story",-1.13991905068869,-1.10443452922853
2269,"1Fam","None",-0.561396796481775,"TA","Y",0.320131415052237,-0.416103847498162,"TA",0.0347641028516906,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",-0.415998395226893,-0.0159588178325483
2270,"1Fam","BrkFace",1.167855620908,"Gd","Y",-1.08380627244759,-0.0145107368159206,"Gd",0.053169555472798,"Y",0.577911395567638,0.343857862714313,"60","RL","Norm","2Story",-0.317281942209375,-0.915134405507486
2271,"1Fam","Stone",-0.182769633197085,"TA","Y",1.27450766057985,0.366487855369795,"Gd",0.876813560267352,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",-0.218565489191858,-0.0632838487628082
2272,"1Fam","BrkFace",2.54108548177636,"TA","Y",-0.179660355631961,0.914302047377365,"Gd",0.0393654660069675,"Y",0.773613952904676,0.343857862714313,"60","RL","PosA","2Story",-0.25147097353103,0.220666336818751
2273,"1Fam","BrkFace",-0.00758393078178082,"TA","Y",0.0513991564431459,-0.636465195410981,"Gd",0.103784550180843,"Y",0.867551180426454,0.793893954869693,"20","RL","Norm","1Story",-0.415998395226893,-0.0159588178325483
2274,"1Fam","BrkFace",0.868344581294741,"TA","Y",0.493426049108567,-0.274001669872138,"TA",0.025561376541137,"Y",1.14936286299179,1.34555110009242,"20","RL","Norm","1Story",-0.25147097353103,-0.725834281786446
2275,"1Fam","BrkFace",0.433205901101888,"TA","Y",0.159394363173902,-0.547908765875923,"TA",2.16979660690014,"Y",-0.72938168744377,-0.701387254549797,"20","RL","PosN","1Story",0.0117729011823495,0.59926658426083
2276,"1Fam","Stone",0.17325292332434,"TA","Y",0.420592072476197,-0.333725773512061,"Gd",0.517907234155758,"Y",2.4566559460032,-0.178764695917742,"80","RL","PosN","SLvl",-0.152754520513513,0.362641429609531
2277,"1Fam","None",-0.561396796481775,"TA","Y",-0.18217187206756,0.805151099345782,"TA",0.0715750080939053,"Y",-0.72938168744377,0.692272901802349,"60","RL","PosN","2Story",-0.086943551835168,0.45729149147005
2278,"1Fam","None",-0.561396796481775,"TA","Y",0.666720683164897,-0.131899492246114,"TA",0.476494965758267,"Y",1.24330009051356,-0.701387254549797,"20","RL","Norm","1Story",0.044678385521522,-0.299909003414108
2279,"1Fam","BrkFace",-0.380559942375654,"TA","Y",-0.609129666119387,-1.17810103186959,"Ex",-0.480588570539315,"Y",0.209990587774009,-0.701387254549797,"20","RL","Norm","1Story",0.044678385521522,-0.867809374577226
2280,"1Fam","None",-0.561396796481775,"TA","Y",-0.609129666119387,-1.17810103186959,"TA",-0.931522159756445,"Y",0.366552633643638,-0.701387254549797,"20","RL","Norm","1Story",0.340827744574074,1.07251689356343
2281,"TwnhsE","None",-0.561396796481775,"Gd","Y",0.453241786138983,-0.306952899466578,"Gd",0.177406360665273,"Y",0.335240224469712,0.285788689532973,"120","OTHER","Norm","1Story",-0.975391628992825,-0.820484343646966
2282,"TwnhsE","None",-0.561396796481775,"Gd","Y",0.453241786138983,-0.306952899466578,"Gd",0.228021355373318,"Y",-0.72938168744377,0.285788689532973,"120","OTHER","Norm","1Story",-0.843769691636135,-0.678509250856187
2283,"Twnhs","BrkFace",2.64280621221105,"TA","Y",-1.58610955956739,-0.811518602631445,"TA",-0.959130338688106,"Y",0.397865042817564,-0.701387254549797,"160","RM","Norm","2Story",-0.0540380674959955,0.50461652240031
2284,"Twnhs","BrkFace",0.936158401584536,"TA","Y",-1.21691664353434,-0.552027669575228,"Ex",-0.959130338688106,"Y",-0.72938168744377,-0.294903042280421,"160","RM","Norm","2Story",-0.0540380674959955,0.50461652240031
2285,"Twnhs","None",-0.561396796481775,"TA","Y",-0.25500584869993,-0.887718321068589,"TA",-0.70605536514788,"Y",0.116053360252231,-0.236833869099082,"120","RL","Norm","1Story",-0.218565489191858,0.267991367749011
2286,"1Fam","BrkFace",-0.267536908559329,"TA","Y",-0.423277449885062,-1.02570159499531,"TA",-0.51739947578153,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.176300322878212,0.835891738912129
2287,"1Fam","Stone",1.57473854264677,"Ex","Y",1.6562581587909,0.679524536516978,"Ex",1.1851048916709,"Y",0.726645339143787,-0.178764695917742,"20","RL","Norm","1Story",-1.13991905068869,-1.10443452922853
2288,"1Fam","Stone",1.14525101414474,"Gd","Y",1.34985315364782,0.428271410859371,"Gd",1.76487664923578,"Y",-0.72938168744377,0.924549594527707,"20","RL","Norm","1Story",-1.13991905068869,-1.10443452922853
2289,"1Fam","None",-0.561396796481775,"Gd","Y",2.42478218808419,1.30971680251065,"Gd",2.14218842796848,"Y",0.288271610708823,1.36006839338775,"20","RL","Norm","1Story",-1.17282453502786,-1.10443452922853
2290,"1Fam","BrkFace",2.01552837453044,"Ex","Y",1.97522074611197,2.40946409022509,"Ex",2.61152746980672,"Y",1.36854972720927,0.140615756579625,"60","RL","Norm","2Story",-1.17282453502786,-1.10443452922853
2291,"1Fam","BrkFace",0.512322024773316,"Gd","Y",-0.0214348201892246,2.19116219416193,"Ex",0.90902310235429,"Y",0.209990587774009,-0.135212816031738,"60","RL","Norm","2Story",-1.13991905068869,-1.10443452922853
2292,"1Fam","BrkFace",1.69906387984473,"Ex","Y",2.23390693897866,1.15319846193706,"Ex",1.86610663865187,"Y",0.74230154373075,0.242236809646969,"20","RL","Norm","1Story",-1.10701356634952,-1.05710949829827
2293,"1Fam","Stone",2.01552837453044,"Ex","Y",3.50473425539175,2.19528109786123,"Ex",2.11458024903682,"Y",0.288271610708823,-0.294903042280421,"20","RL","Norm","1Story",-1.17282453502786,-1.10443452922853
2294,"1Fam","BrkFace",1.50127357066616,"Gd","Y",1.42017561384459,2.61952817888965,"Ex",1.57161939671415,"Y",1.47814315931801,0.09706387669362,"60","RL","Norm","2Story",-1.10701356634952,-1.05710949829827
2295,"1Fam","BrkFace",4.92022034361,"Ex","Y",2.84671694926482,1.65570471325227,"Ex",3.22811013261382,"Y",0.773613952904676,-0.265868455689752,"20","RL","Norm","1Story",-1.17282453502786,-1.10443452922853
2296,"1Fam","None",-0.561396796481775,"Gd","Y",1.06856331286073,1.37150035800022,"Gd",1.17590216536035,"Y",-0.72938168744377,4.64097667813343,"60","RL","Norm","2Story",-1.17282453502786,-1.15175956015879
2297,"1Fam","Stone",0.116741406416177,"Ex","Y",-0.498622942953032,1.26440886181829,"Ex",1.4427812283664,"Y",0.617051907035046,0.808411248165028,"60","RL","Norm","2Story",-1.17282453502786,-1.10443452922853
2298,"1Fam","Stone",2.32069056583452,"Ex","Y",1.62109692869251,0.650692210621843,"Ex",1.70505892821718,"Y",0.507458474926305,0.822928541460363,"20","RL","Norm","1Story",-1.13991905068869,-1.05710949829827
2299,"1Fam","BrkFace",2.27548135230799,"Gd","Y",1.4101295481022,3.02729964512085,"Ex",2.04095843855239,"Y",0.789270157491639,0.0244774102169457,"60","RL","Norm","2Story",-1.07410808201034,-0.962459436437746
2300,"1Fam","BrkFace",1.02092567694678,"Gd","Y",0.151859813867105,1.85135263896926,"Gd",1.59002484933526,"Y",0.773613952904676,2.60855561678655,"60","RL","Norm","2Story",-1.04120259767117,-0.915134405507486
2301,"1Fam","Stone",0.828786519459027,"Gd","Y",-0.656848478395768,0.683643440216283,"Ex",1.38756487050308,"Y",0.804926362078602,0.808411248165028,"60","RL","Norm","2Story",-1.17282453502786,-1.10443452922853
2302,"1Fam","BrkFace",0.625345058589641,"Gd","Y",1.1489318387999,0.263515262887169,"Gd",1.86610663865187,"Y",0.0534285419043788,-0.149730109327073,"20","RL","Norm","1Story",-1.10701356634952,-1.05710949829827
2303,"1Fam","BrkFace",0.625345058589641,"Gd","Y",1.41766409740899,0.483876610799989,"Gd",0.375264976342177,"Y",0.58573949786112,-0.309420335575756,"20","RL","Norm","1Story",-1.10701356634952,-1.00978446736801
2304,"1Fam","None",-0.561396796481775,"Gd","Y",0.355292645150623,0.704237958712808,"Gd",1.85690391234132,"Y",-0.72938168744377,-0.120695522736403,"60","RL","Norm","2Story",-1.13991905068869,-1.10443452922853
2305,"Twnhs","Stone",0.467112811246786,"Gd","Y",0.365338710893019,-0.379033714204416,"Gd",0.729569939298493,"Y",0.131709564839194,0.0244774102169457,"120","RL","Norm","1Story",-1.10701356634952,-1.05710949829827
2306,"Twnhs","Stone",0.467112811246786,"Gd","Y",0.365338710893019,-0.379033714204416,"Gd",0.729569939298493,"Y",0.131709564839194,0.0244774102169457,"120","RL","Norm","1Story",-1.10701356634952,-1.05710949829827
2307,"TwnhsE","Stone",0.885298036367189,"Gd","Y",0.516029697028958,-0.255466603225265,"Gd",-0.0572631602538461,"Y",0.773613952904676,-0.294903042280421,"120","RL","Norm","1Story",-1.10701356634952,-1.05710949829827
2308,"Twnhs","Stone",0.0489275861263819,"Gd","Y",0.998240852663963,0.139948151908018,"Gd",0.711164486677386,"Y",0.491802270339342,0.358375156009647,"120","RL","Norm","1Story",-1.13991905068869,-1.05710949829827
2309,"TwnhsE","BrkFace",1.66515696969983,"Ex","Y",1.05600573068274,0.187315544450026,"Ex",0.421278607894945,"Y",0.859723078132972,-0.135212816031738,"120","RL","Norm","1Story",-1.10701356634952,-1.00978446736801
2310,"TwnhsE","BrkFace",0.433205901101888,"Gd","Y",0.420592072476197,-0.333725773512061,"Gd",0.356859523721069,"Y",-0.72938168744377,-0.149730109327073,"120","RL","Norm","1Story",-1.13991905068869,-1.05710949829827
2311,"TwnhsE","Stone",0.766623850860048,"Gd","Y",0.624024903759714,-0.166910173690207,"Gd",0.025561376541137,"Y",0.335240224469712,-0.178764695917742,"120","RL","Norm","1Story",-1.04120259767117,-0.915134405507486
2312,"1Fam","None",-0.561396796481775,"Gd","Y",-0.975811065716839,0.0204999446281723,"Gd",0.45808951313716,"Y",0.0534285419043788,-0.701387254549797,"60","RL","RRAn","2Story",-1.17282453502786,-1.10443452922853
2313,"1Fam","None",-0.561396796481775,"Gd","Y",-0.975811065716839,0.102878018614273,"Gd",-0.333344949570456,"Y",0.0534285419043788,-0.149730109327073,"60","RL","RRAn","2Story",-1.10701356634952,-1.05710949829827
2314,"1Fam","Stone",-0.312746122085859,"TA","Y",-1.37765369541268,-0.0577592256586235,"Gd",-0.0848713391855071,"Y",0.0534285419043788,-0.222316575803747,"60","RL","RRAn","2Story",-1.13991905068869,-1.10443452922853
2315,"1Fam","None",-0.561396796481775,"Gd","Y",-1.05115655878481,0.0184404927785197,"Gd",-0.149290423359383,"Y",0.0534285419043788,-0.265868455689752,"60","RL","Norm","2Story",-1.13991905068869,-1.05710949829827
2316,"1Fam","None",-0.561396796481775,"Gd","Y",-1.15161721620877,0.535362907041302,"Gd",-0.563413107334298,"Y",-0.72938168744377,-0.207799282508412,"60","RL","Norm","2Story",-1.13991905068869,-1.10443452922853
2317,"1Fam","None",-0.561396796481775,"TA","Y",0.425615105347395,-0.329606869812756,"Gd",-0.388561307433778,"Y",0.209990587774009,-0.367489508757096,"20","RL","Norm","1Story",-1.10701356634952,-1.00978446736801
2318,"1Fam","Stone",-0.437071459283817,"Gd","Y",-1.01599532868642,0.0369755594253924,"Gd",-0.149290423359383,"Y",0.0534285419043788,-0.236833869099082,"60","RL","Norm","2Story",-1.17282453502786,-1.10443452922853
2319,"1Fam","Stone",-0.470978369428715,"Gd","Y",-1.0762717231408,-0.0618781293579285,"Gd",-0.333344949570456,"Y",0.0534285419043788,-0.352972215461761,"60","RL","Norm","2Story",-1.17282453502786,-1.10443452922853
2320,"1Fam","BrkFace",-0.561396796481775,"Gd","Y",0.254831987726664,-0.469649595589127,"Gd",-0.0480604339432924,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",-1.17282453502786,-1.10443452922853
2321,"TwnhsE","BrkFace",-0.154513874743004,"Gd","Y",1.08614392790993,0.212028966645857,"Gd",0.724968576143216,"Y",0.390036940524083,-0.4110413886431,"120","RL","Norm","1Story",-1.04120259767117,-0.915134405507486
2322,"1Fam","BrkFace",-0.470978369428715,"Gd","Y",0.274924119211455,-0.453173980791907,"Gd",-0.388561307433778,"Y",0.0534285419043788,-0.46911056182444,"20","RL","Norm","1Story",-1.17282453502786,-1.10443452922853
2323,"1Fam","None",-0.561396796481775,"Gd","Y",-0.0942687968215952,-0.755913402690827,"Gd",-0.163094512825213,"Y",0.0534285419043788,-0.352972215461761,"80","RL","Norm","SLvl",-1.07410808201034,-1.00978446736801
2324,"1Fam","None",-0.561396796481775,"Gd","Y",-1.03608746017121,-0.230753181029435,"Gd",-0.333344949570456,"Y",0.0534285419043788,-0.701387254549797,"80","RL","Norm","SLvl",-1.07410808201034,-0.962459436437746
