"Id","BldgType","MasVnrType_clean","MasVnrArea_clean_scale","ExterQual","CentralAir","1stFlrSF_scale","GrLivArea_scale","KitchenQual_clean","GarageArea_clean_scale","PavedDrive","WoodDeckSF_scale","OpenPorchSF_scale","MSSubClass_agrup","MSZoning_agrup","Condition1","HouseStyle","antiguedad_scale","reforma_scale","averagePrice_surface"
903,"1Fam","None",-0.567590011190771,"Gd","Y",-0.919912033761874,-0.0123005517123775,"Gd",-0.374080102408443,"Y",-0.751918199272585,0.427730532921534,"60","RL","Norm","2Story",-1.05063379786737,-0.878367122733119,119.284294234592
904,"1Fam","BrkFace",-0.418033524167342,"Gd","Y",1.31244019854899,0.29408576655735,"Gd",1.01503717847764,"Y",0.396967911725971,0.201336036813123,"20","RL","Norm","1Story",-1.1499619947777,-1.02367789466132,143.712574850299
905,"1Fam","BrkFace",-0.152155325014578,"TA","Y",-0.674172216763574,-1.16743406220756,"TA",-0.865182171408573,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",0.141304565056693,0.865362140405298,139.135254988914
906,"1Fam","Stone",0.0417141952009795,"TA","Y",-0.257707895324352,-0.861047743937835,"TA",-0.902599471903821,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",0.571726751668159,1.49504215209417,120.413922859831
907,"1Fam","Stone",0.584548851804539,"Gd","Y",1.22449121141276,0.229383065804737,"Gd",1.83354062681119,"Y",-0.751918199272585,0.201336036813123,"20","RL","Norm","1Story",-1.1499619947777,-1.02367789466132,155.867970660147
908,"1Fam","None",-0.567590011190771,"Gd","Y",-0.368937496702529,1.03055474277092,"Gd",-1.37031572809442,"Y",-0.751918199272585,-0.704241947620518,"50","RL","Norm","1.5Fin",1.16769593313019,-0.103376339116045,121.536217792902
909,"1Fam","None",-0.567590011190771,"TA","Y",-0.674172216763574,-1.16743406220756,"TA",0.0515416907250039,"Y",0.556535427142437,-0.704241947620518,"20","RL","Norm","1Story",-0.388445818465111,0.0903713567882239,145.232815964523
910,"1Fam","None",-0.567590011190771,"Gd","Y",-1.08804980328703,-0.059876066971652,"Gd",-0.388111590094161,"Y",-0.464696671522946,-0.342010753847062,"60","RL","Norm","2Story",-1.11685259580759,-0.975240970685253,117.250673854447
911,"Duplex","BrkFace",1.43203561160397,"TA","Y",-0.149065028861946,1.44351021522142,"TA",0.0328330404773799,"Y",-0.751918199272585,-0.704241947620518,"90","RL","Feedr","2Story",0.373070357847483,1.20442060823777,67.8540017590149
912,"1Fam","None",-0.567590011190771,"TA","Y",0.27257276240882,-0.470928518811784,"Gd",-1.03356002363719,"Y",0.628340809079846,-0.704241947620518,"20","RL","Norm","1Story",-0.189789424644434,-0.200250187068179,113.170347003155
913,"1Fam","None",-0.567590011190771,"TA","N",-0.381871171281387,-0.952392733235642,"TA",-0.1074818363798,"Y",-0.751918199272585,-0.704241947620518,"30","RM","Norm","1Story",1.53189932180143,1.68878984799844,86.6995073891626
914,"Duplex","None",-0.567590011190771,"TA","N",-0.418085460102189,0.925888609200516,"TA",1.86160360218263,"Y",-0.751918199272585,-0.704241947620518,"90","OTHER","Norm","2Story",0.737273746518723,1.68878984799844,72.4275724275724
915,"TwnhsE","Stone",-0.146616195865562,"Gd","Y",-1.42432534233733,-0.554661425668107,"Gd",0.257336843448868,"Y",-0.751918199272585,2.82751219167068,"160","FV","Norm","2Story",-1.24929019168804,-1.16898866658952,141.938725490196
916,"Twnhs","BrkFace",-0.124459679269498,"TA","Y",-1.59504984677825,-0.805860146237077,"TA",-0.874536496532385,"Y",-0.751918199272585,-0.704241947620518,"160","RM","Norm","2Story",0.0419763681463552,0.720051368477097,68.6813186813187
917,"1Fam","None",-0.567590011190771,"TA","N",-1.76577435121918,-1.97050875978412,"TA",-0.771638920170453,"Y",-0.751918199272585,-0.704241947620518,"20","OTHER","Norm","1Story",0.737273746518723,1.68878984799844,73.5645833333333
918,"1Fam","None",-0.567590011190771,"TA","Y",0.171690100693729,-0.545146322616252,"TA",-0.883890821656197,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",0.505507953727934,1.39816830414204,109.845402766477
919,"1Fam","None",-0.567590011190771,"Gd","Y",-0.648304867605859,1.16376618549689,"Gd",1.6838714248302,"Y",-0.177475143773307,2.19360760256713,"60","RL","Norm","2Story",-0.653321010226013,-0.297124035020313,111.894687353079
920,"1Fam","None",-0.567590011190771,"Ex","Y",0.650236060111469,-0.193087509697621,"TA",0.598769710468007,"Y",-0.751918199272585,0.0654993391480771,"20","RL","Norm","1Story",0.439289155787708,-0.829930198757052,124.823196605375
921,"1Fam","BrkFace",0.0140185494558999,"Gd","Y",-0.586223229627341,0.39113981768627,"Gd",-0.00926142257977417,"Y",1.64159453197441,0.608846129808262,"60","RL","Norm","2Story",-0.752649207136351,-0.442434806948515,116.792562463684
922,"Duplex","None",-0.567590011190771,"TA","Y",0.282919702071906,1.30268669005397,"TA",-2.2122049892375,"N",-0.751918199272585,0.352265700885397,"90","RL","Feedr","1.5Fin",2.35963429605425,-0.878367122733119,66.3181818181818
923,"1Fam","None",-0.567590011190771,"Gd","Y",0.396736038365855,-0.379583529513977,"Gd",-0.355371452160819,"Y",0.0459193778097454,-0.704241947620518,"20","RL","RRAn","1Story",-1.11685259580759,-1.02367789466132,129.171732522796
924,"TwnhsE","None",-0.567590011190771,"Gd","Y",1.1753432480131,0.193225674207688,"Gd",0.280722656258398,"Y",-0.751918199272585,0.337172734478169,"120","RL","Norm","1Story",-0.719539808166238,-0.442434806948515,119.356833642548
925,"1Fam","BrkFace",0.302053265204728,"TA","Y",1.35382795720134,0.324534096323286,"TA",0.650218498648973,"Y",2.31177809672356,1.27293665172627,"20","RL","Norm","1Story",-0.289117621554772,0.235682128716425,123.072360616845
926,"1Fam","None",-0.567590011190771,"TA","Y",-0.0947435956307429,-0.741157445484463,"Ex",0.31346279419174,"Y",0.684189439475609,-0.704241947620518,"20","RL","Norm","1Story",-0.189789424644434,0.380992900644627,155.417406749556
927,"1Fam","BrkFace",1.31571389947464,"Gd","Y",0.184623775272587,1.63381227625852,"Ex",0.856013651372837,"Y",0.0778328808930386,0.805054693102218,"60","RL","Norm","2Story",-1.05063379786737,-0.926804046709186,120.050547598989
928,"1Fam","BrkFace",1.32679215777267,"TA","Y",-0.167172173272347,0.880216114551613,"TA",0.0608960158488159,"Y",-0.751918199272585,-0.0552443921097417,"60","RL","Feedr","2Story",0.108195166086581,0.816925216429231,88.9787664307381
929,"1Fam","None",-0.567590011190771,"Gd","Y",1.61767491861004,0.518642198581126,"Ex",0.229273868077432,"Y",0.859713706433722,1.57479597987081,"20","RL","Norm","1Story",-0.98441499992714,-0.781493274780985,132.270693512304
930,"1Fam","BrkFace",1.01106179627876,"TA","Y",-0.438779339428362,1.37119543202733,"Gd",0.790533375506153,"Y",-0.751918199272585,-0.704241947620518,"60","RL","Norm","2Story",-0.851977404046689,-0.587745578876716,99.2844364937388
931,"1Fam","None",-0.567590011190771,"Gd","Y",0.784746275731591,-0.0941304379583297,"Gd",0.640864173525161,"Y",0.0459193778097454,-0.432568552290426,"20","RL","Norm","1Story",-1.18307139374782,-1.07211481863739,137.107776261937
932,"1Fam","None",-0.567590011190771,"TA","Y",-0.614677313700828,-1.12366458816903,"TA",-0.205702250179826,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",0.207523362996919,0.962235988357433,127.027027027027
933,"1Fam","Stone",1.10522699181204,"Ex","Y",1.92032290375531,0.741295609994531,"Ex",1.47339910954443,"Y",-0.751918199272585,2.17851463615991,"20","RL","RRNn","1Story",-1.1499619947777,-1.02367789466132,167.979002624672
934,"1Fam","BrkFace",0.595627110102571,"Gd","Y",0.872695262867824,-0.0294277372057163,"Gd",0.45377767104892,"Y",0.779929948725489,-0.160895156960333,"20","RL","Norm","1Story",-1.08374319683748,-0.926804046709186,126.666666666667
935,"1Fam","None",-0.567590011190771,"TA","Y",2.34454742994185,1.05339099009537,"Gd",0.14976210452503,"Y",-0.751918199272585,-0.704241947620518,"20","RL","PosA","1Story",0.373070357847483,-1.07211481863739,116.964717254712
936,"1Fam","BrkFace",0.0306359369029476,"TA","Y",-1.07511612870817,-1.46240225681506,"TA",0.257336843448868,"Y",-0.751918199272585,-0.704241947620518,"30","RL","Norm","1Story",1.49878992283132,1.54347907607024,106.961178045515
937,"1Fam","None",-0.567590011190771,"Gd","Y",0.0966747881363533,-0.600333920317011,"Gd",0.38362023262033,"Y",-0.751918199272585,-0.0854303249241965,"20","RL","Norm","1Story",-1.05063379786737,-0.878367122733119,154.083333333333
938,"1Fam","None",-0.567590011190771,"Gd","Y",-0.128371149535773,0.866894970279016,"Gd",1.01036001591573,"Y",-0.751918199272585,0.020220439926395,"60","RL","Norm","2Story",-1.11685259580759,-0.975240970685253,128.361237950279
939,"1Fam","None",-0.567590011190771,"Gd","Y",0.590741157048723,0.849767784785677,"Gd",1.84757211449691,"Y",-0.751918199272585,0.654125029029944,"60","RL","Norm","2Story",-1.1499619947777,-1.02367789466132,122.221712538226
940,"1Fam","None",-0.567590011190771,"TA","Y",0.114781932546754,1.68899987395928,"TA",-0.579875255132307,"Y",-0.30512915610648,-0.704241947620518,"70","RL","Norm","2Story",1.03525833724974,1.68878984799844,101.706200582605
941,"Duplex","None",-0.567590011190771,"TA","Y",1.46247082366374,0.404460961958867,"TA",0.472486321296544,"Y",-0.432783168439653,-0.704241947620518,"90","RL","Norm","1Story",-0.156680025674321,0.429429824620694,87.3263888888889
942,"1Fam","BrkFace",1.08307047521597,"Gd","Y",-0.363764026870986,1.03626380460203,"Gd",-0.388111590094161,"Y",-0.751918199272585,-0.704241947620518,"60","RL","RRNn","2Story",-0.918196201986915,-0.68461942682885,103.883495145631
943,"Duplex","None",-0.567590011190771,"TA","Y",0.71749116792153,-0.143608973827975,"TA",-2.2122049892375,"N",1.80914042316169,-0.704241947620518,"90","RL","Norm","1Story",-0.189789424644434,0.380992900644627,104.166666666667
944,"Duplex","None",-0.567590011190771,"TA","Y",1.21414427174967,0.221770983363253,"TA",0.481840646420356,"P",-0.751918199272585,-0.704241947620518,"90","RL","Norm","1Story",0.141304565056693,0.865362140405298,87.6225490196078
945,"1Fam","BrkFace",2.42907885842684,"TA","Y",0.469164616007459,-0.326298952423589,"Gd",0.24330535576315,"Y",-0.751918199272585,1.07672808843231,"20","RL","Norm","SLvl",0.439289155787708,1.3012944561899,102.306547619048
946,"1Fam","None",-0.567590011190771,"TA","Y",0.0656339691470944,0.672786868021176,"TA",-0.0794188610083642,"Y",-0.368956162273066,-0.704241947620518,"50","RM","Norm","1.5Fin",2.69072828575538,-0.539308654900649,66.8271803103264
947,"1Fam","BrkFace",0.141418519883266,"TA","Y",-0.0481823671468546,-0.706903074497786,"TA",1.51081641003968,"Y",-0.0657778829817808,-0.704241947620518,"80","RL","Norm","SLvl",0.406179756817595,1.25285753221384,125
948,"1Fam","BrkFace",0.739644467976985,"Gd","Y",1.20638406700236,0.21606192153214,"Gd",1.56694236078255,"Y",-0.751918199272585,3.09918558700078,"20","RL","Norm","1Story",-1.01752439889725,-0.878367122733119,165.745856353591
949,"1Fam","BrkFace",0.230044586267521,"Gd","Y",-0.586223229627341,0.495805951256674,"Gd",0.00477006510594384,"Y",0.396967911725971,0.744682827473308,"60","RL","Norm","2Story",-1.01752439889725,-0.829930198757052,108.38963963964
950,"1Fam","None",-0.567590011190771,"TA","Y",0.564873807891007,-0.255887189839863,"Gd",0.949556902610957,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",-0.0242424297938703,-1.02367789466132,143.012309920348
951,"1Fam","None",-0.567590011190771,"TA","Y",-0.772468143562894,-1.23974884540166,"Gd",1.15535205533482,"Y",0.795886700267136,-0.704241947620518,"20","RL","Norm","1Story",0.70416434754861,-0.829930198757052,149.305555555556
952,"1Fam","None",-0.567590011190771,"TA","Y",-0.511207917069966,-1.04754376375419,"TA",-0.809056220665701,"Y",2.60697800024403,-0.704241947620518,"20","OTHER","Norm","1Story",0.207523362996919,0.962235988357433,124.248704663212
953,"1Fam","None",-0.567590011190771,"TA","Y",-1.02079469547696,-1.42243882399727,"TA",-0.360048614722725,"Y",0.779929948725489,-0.704241947620518,"OTHERS","RL","Norm","SFoyer",-0.0242424297938703,-0.878367122733119,174.348958333333
954,"1Fam","BrkFace",0.717487951380921,"TA","Y",0.0138992708316631,0.861185908447903,"TA",0.26669116857268,"Y",1.68148641082852,2.14832870334545,"60","RL","Norm","2Story",0.0750857671164679,0.768488292453164,87.3983739837398
955,"Duplex","BrkFace",0.817192276063208,"TA","Y",-0.472406893333392,-1.01899845459863,"TA",-2.2122049892375,"Y",-0.751918199272585,-0.704241947620518,"90","RL","Norm","SFoyer",-0.123570626704209,0.477866748596761,130.102040816327
956,"Duplex","BrkFace",1.77546161884296,"TA","N",-0.474993628249164,0.842155702344193,"TA",0.0889589912202519,"Y",-0.751918199272585,-0.704241947620518,"90","OTHER","Norm","2Story",0.836601943429061,1.68878984799844,74.0551583248212
957,"TwnhsE","None",-0.567590011190771,"TA","Y",-1.55624882304168,-0.545146322616252,"TA",-0.0513558856369282,"Y",0.44483816635091,-0.704241947620518,"160","RM","Norm","2Story",-0.289117621554772,0.235682128716425,100.895036615134
958,"1Fam","None",-0.567590011190771,"TA","Y",-0.273228304818981,-0.872465867600061,"TA",0.481840646420356,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",0.306851559907257,1.10754676028563,124.881740775781
959,"1Fam","None",-0.567590011190771,"Gd","Y",0.451057471597058,-0.339620096696186,"Gd",0.271368331134586,"Y",-0.751918199272585,-0.115616257738651,"20","RL","Norm","1Story",-1.05063379786737,-0.878367122733119,138.369483919222
960,"Twnhs","None",-0.567590011190771,"Gd","Y",-1.20703960941252,-0.189281468476879,"Gd",0.0515416907250039,"Y",-0.751918199272585,-0.0401514257025144,"160","FV","Norm","2Story",-0.918196201986915,-0.68461942682885,109.463276836158
961,"1Fam","None",-0.567590011190771,"TA","Y",-0.787988553057524,-1.25116696906389,"TA",-2.2122049892375,"Y",0.181551765913741,-0.704241947620518,"20","RL","Norm","1Story",0.439289155787708,-1.12055174261345,135.780885780886
962,"1Fam","BrkFace",1.78100074799198,"TA","Y",0.98133812933023,2.58151654022327,"TA",0.682958636582315,"Y",3.63618847468023,3.5519745792176,"60","RL","PosN","2Story",-0.189789424644434,-0.490871730924582,94.7075208913649
963,"TwnhsE","None",-0.567590011190771,"TA","Y",-0.927672238509188,0.0619172520920908,"Gd",-0.15425346199886,"Y",-0.368956162273066,-0.704241947620518,"160","RL","Norm","2Story",-0.156680025674321,0.429429824620694,100.129198966408
964,"1Fam","None",-0.567590011190771,"Gd","Y",1.6487157375993,0.541478445905578,"Ex",1.07116312922051,"Y",1.54585402272453,1.3484014837624,"20","RL","Norm","1Story",-1.18307139374782,-1.07211481863739,132.777777777778
965,"1Fam","BrkFace",-0.323868328634071,"Gd","Y",-0.875937540193757,0.72036238328045,"Gd",0.17314791733456,"Y",-0.751918199272585,-0.100523291331424,"60","RL","Norm","2Story",-1.01752439889725,-0.878367122733119,113.463569165787
966,"1Fam","None",-0.567590011190771,"Gd","Y",-0.981993671740391,-0.059876066971652,"Gd",-0.374080102408443,"Y",-0.751918199272585,0.382451633699852,"60","RL","RRAn","2Story",-1.11685259580759,-1.07211481863739,120.5525606469
967,"1Fam","None",-0.567590011190771,"Gd","Y",-0.482753832996478,-0.394807694396945,"TA",-1.01485137338957,"Y",-0.751918199272585,0.352265700885397,"50","RL","Norm","1.5Fin",1.03525833724974,1.68878984799844,122.324159021407
968,"1Fam","BrkFace",0.268818490310632,"TA","Y",-0.167172173272347,-0.794442022574851,"TA",-0.996142723141941,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",0.538617352698046,1.4466052281181,122.950819672131
969,"1Fam","None",-0.567590011190771,"TA","N",-1.45536616132659,-1.04183470192308,"TA",-2.2122049892375,"Y",-0.751918199272585,-0.704241947620518,"50","RM","Norm","1.5Fin",2.02854030635312,1.68878984799844,41.5049579372798
970,"2fmCon","BrkFace",0.0140185494558999,"TA","Y",-0.174932378019662,-0.800151084405964,"TA",-0.977434072894317,"Y",-0.751918199272585,-0.704241947620518,"190","RL","Norm","SLvl",0.439289155787708,1.3012944561899,127.853881278539
971,"1Fam","None",-0.567590011190771,"TA","N",-1.144957971434,-0.615558085199978,"TA",-2.2122049892375,"Y",-0.751918199272585,-0.704241947620518,"50","RL","Norm","1.5Fin",0.737273746518723,1.68878984799844,113.255033557047
972,"Twnhs","Stone",0.0195576786049158,"Gd","Y",-1.03114163514005,0.210352859701027,"Gd",0.00477006510594384,"Y",-0.751918199272585,-0.296731854625379,"160","RL","Norm","2Story",-1.05063379786737,-0.926804046709186,106.39606396064
973,"TwnhsE","None",-0.567590011190771,"TA","Y",-0.632784458111229,-1.13698573244163,"TA",-0.977434072894317,"Y",-0.528523677689532,-0.704241947620518,"120","RL","Norm","1Story",-0.25600822258466,0.284119052692492,108.38779956427
974,"1Fam","None",-0.567590011190771,"Gd","Y",0.686450348932271,-0.166445221152427,"Gd",0.0328330404773799,"Y",-0.751918199272585,1.10691402124676,"20","FV","Norm","1Story",-1.18307139374782,-1.12055174261345,127.450980392157
975,"1Fam","None",-0.567590011190771,"TA","N",-0.0688762464730272,0.958239959576823,"Gd",0.276045493696492,"Y",3.30907506807648,1.33330851735518,"70","RL","RRAn","2Story",2.02854030635312,-0.393997882972448,82.9618623080733
976,"Twnhs","None",-0.567590011190771,"Gd","Y",-1.26653451247526,-0.253984169229492,"Gd",0.0796046660964399,"Y",0.46877329366338,0.0504063727408497,"160","FV","Norm","2Story",-0.951305600957027,-0.733056350804918,119.392185238784
977,"1Fam","None",-0.567590011190771,"TA","Y",-0.759534468984036,-1.23023374234981,"Fa",-2.2122049892375,"Y",-0.751918199272585,-0.704241947620518,"30","RL","Norm","1Story",1.59811811974165,1.3012944561899,98.3889528193326
978,"TwnhsE","None",-0.567590011190771,"Gd","Y",0.202730919682988,-0.5223100752918,"Gd",0.449100508487014,"Y",-0.751918199272585,1.04654215561786,"120","FV","Norm","1Story",-1.1499619947777,-1.07211481863739,161.079774375504
979,"1Fam","None",-0.567590011190771,"TA","Y",-0.694866096089747,-1.18265822709053,"TA",-0.341339964475101,"Y",-0.751918199272585,-0.704241947620518,"20","RL","Norm","1Story",0.571726751668159,1.49504215209417,123.042505592841
980,"1Fam","None",-0.567590011190771,"TA","Y",-0.107677270209601,-0.750672548536318,"TA",0.0328330404773799,"Y",-0.751918199272585,0.50319536495767,"20","RL","Feedr","1Story",0.273742160937144,1.05910983630957,123.99643175736
981,"1Fam","Stone",0.595627110102571,"Ex","Y",-0.423258929933732,-0.982841063001578,"Ex",0.537966597163228,"Y",0.396967911725971,0.442823499328761,"OTHERS","RL","Norm","SFoyer",0.33996095887737,-1.07211481863739,178.578578578579
982,"1Fam","BrkFace",4.83306090909975,"Gd","Y",0.293266641734993,2.08673118152681,"Gd",0.949556902610957,"Y",1.24267574343324,-0.704241947620518,"60","RL","Norm","2Story",-0.885086803016802,-0.68461942682885,128.637059724349
983,"1Fam","BrkFace",-0.478963944806517,"Gd","Y",0.267399292577277,-0.474734560032526,"Gd",-0.397465915217973,"Y",0.0459193778097454,-0.46275448510488,"20","RL","Norm","1Story",-1.18307139374782,-1.07211481863739,126.299368088468
984,"1Fam","None",-0.567590011190771,"Gd","Y",-0.0352486925679968,1.47395854498736,"Gd",1.43130464648728,"Y",-0.751918199272585,-0.704241947620518,"60","RL","Norm","2Story",-1.01752439889725,-0.829930198757052,111.74672489083
